age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
35,management,married,tertiary,no,0,no,no,cellular,26,436,2,-1,0,unknown,no
31,student,single,secondary,no,1776,no,no,cellular,15,220,1,207,1,other,yes
32,admin.,single,secondary,no,12,yes,no,cellular,5,242,1,365,2,failure,no
45,management,married,tertiary,no,-206,yes,no,cellular,6,337,2,-1,0,unknown,no
51,blue-collar,married,primary,no,1466,yes,no,unknown,7,406,2,-1,0,unknown,no
45,admin.,married,secondary,no,476,no,no,cellular,6,356,1,364,1,other,yes
45,management,married,secondary,no,672,yes,no,telephone,28,227,3,187,1,other,no
38,technician,married,tertiary,no,1004,yes,no,cellular,16,444,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,393,yes,no,cellular,17,1034,2,-1,0,unknown,no
51,technician,married,secondary,no,216,no,no,cellular,7,615,2,-1,0,unknown,yes
43,services,divorced,tertiary,no,2279,no,yes,unknown,26,344,1,-1,0,unknown,no
45,technician,married,tertiary,no,265,no,no,cellular,28,14,3,-1,0,unknown,no
50,management,single,tertiary,no,486,no,yes,unknown,11,28,1,-1,0,unknown,no
27,unemployed,single,secondary,no,1972,no,no,cellular,6,97,1,-1,0,unknown,no
29,services,single,secondary,no,-142,yes,no,unknown,16,140,1,-1,0,unknown,no
25,admin.,married,secondary,no,789,yes,no,cellular,23,202,1,-1,0,unknown,no
34,admin.,married,secondary,no,510,no,no,cellular,27,33,7,-1,0,unknown,no
35,technician,married,secondary,no,692,yes,yes,unknown,14,133,2,-1,0,unknown,no
25,blue-collar,married,secondary,no,51,yes,no,unknown,23,76,2,-1,0,unknown,no
50,housemaid,divorced,secondary,no,0,no,no,cellular,19,126,1,-1,0,unknown,no
41,housemaid,married,secondary,no,876,no,no,unknown,19,78,1,-1,0,unknown,no
33,blue-collar,divorced,secondary,no,744,yes,no,cellular,21,59,3,-1,0,unknown,no
30,management,married,tertiary,no,101,yes,no,cellular,17,348,1,123,1,failure,no
30,technician,single,secondary,no,194,no,yes,cellular,27,60,3,-1,0,unknown,no
55,technician,married,primary,no,202,no,yes,unknown,19,60,1,-1,0,unknown,no
33,services,married,secondary,no,288,yes,no,cellular,17,306,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,362,yes,no,unknown,19,263,1,-1,0,unknown,no
29,services,married,secondary,no,1002,yes,no,cellular,14,50,2,-1,0,unknown,no
41,blue-collar,married,primary,no,381,no,no,unknown,25,305,4,-1,0,unknown,no
32,housemaid,married,primary,no,727,no,no,cellular,11,68,4,-1,0,unknown,no
47,technician,divorced,secondary,no,1851,yes,no,unknown,19,140,2,-1,0,unknown,no
29,admin.,married,secondary,no,111,no,yes,cellular,11,114,1,-1,0,unknown,no
38,services,married,secondary,no,0,yes,no,cellular,5,263,2,-1,0,unknown,no
29,technician,single,tertiary,no,615,yes,no,cellular,18,373,1,-1,0,unknown,yes
49,technician,divorced,secondary,no,95,yes,no,cellular,8,90,1,-1,0,unknown,no
50,management,divorced,tertiary,no,5164,yes,no,unknown,2,146,4,-1,0,unknown,no
29,unemployed,single,tertiary,no,497,yes,no,cellular,18,642,3,298,6,success,yes
40,admin.,married,secondary,no,0,yes,yes,cellular,17,57,1,-1,0,unknown,no
55,retired,divorced,secondary,no,-268,no,yes,cellular,24,1417,1,-1,0,unknown,yes
24,management,single,tertiary,no,1085,no,yes,cellular,7,95,6,-1,0,unknown,no
46,technician,married,secondary,no,317,yes,yes,unknown,28,125,1,-1,0,unknown,no
58,retired,married,primary,no,0,no,no,cellular,4,506,1,-1,0,unknown,no
25,admin.,married,secondary,no,541,yes,no,cellular,15,607,1,344,4,failure,no
57,blue-collar,married,primary,no,1236,no,no,unknown,18,152,9,-1,0,unknown,no
43,management,divorced,tertiary,no,0,no,no,cellular,9,134,1,-1,0,unknown,no
44,blue-collar,single,secondary,no,259,yes,no,unknown,6,163,2,-1,0,unknown,no
35,services,married,secondary,yes,-182,yes,no,cellular,8,270,2,-1,0,unknown,no
30,technician,single,tertiary,no,3086,yes,no,cellular,7,84,3,168,1,failure,no
35,technician,divorced,secondary,no,303,yes,yes,unknown,26,454,3,-1,0,unknown,no
36,technician,married,tertiary,no,60,no,no,cellular,19,209,2,-1,0,unknown,no
29,admin.,single,secondary,no,3432,yes,no,cellular,17,139,2,-1,0,unknown,no
35,technician,married,secondary,no,482,no,no,cellular,12,138,2,-1,0,unknown,no
49,management,married,tertiary,no,224,yes,no,cellular,28,68,3,-1,0,unknown,no
40,blue-collar,married,secondary,no,598,yes,no,cellular,31,90,5,-1,0,unknown,no
28,admin.,married,secondary,no,2,yes,no,unknown,9,167,1,-1,0,unknown,no
40,blue-collar,married,primary,no,780,yes,no,cellular,12,206,1,357,1,failure,no
48,management,married,primary,no,427,no,no,cellular,17,62,1,-1,0,unknown,no
40,admin.,married,secondary,no,-666,yes,no,unknown,27,107,2,-1,0,unknown,no
58,blue-collar,married,primary,no,226,yes,no,cellular,14,306,2,-1,0,unknown,no
36,admin.,single,primary,no,-171,yes,no,unknown,5,242,1,-1,0,unknown,no
37,admin.,married,secondary,no,637,no,no,unknown,5,1084,1,-1,0,unknown,no
29,services,married,tertiary,no,0,no,yes,cellular,7,158,1,-1,0,unknown,no
53,blue-collar,married,unknown,no,960,no,yes,unknown,24,180,1,687,2,other,no
42,management,married,tertiary,no,263,yes,no,unknown,7,254,1,-1,0,unknown,no
45,management,married,tertiary,no,1540,yes,no,unknown,19,194,3,-1,0,unknown,no
27,services,single,secondary,no,814,yes,no,cellular,7,62,2,-1,0,unknown,no
32,technician,single,tertiary,no,2481,no,no,cellular,18,547,11,-1,0,unknown,no
36,blue-collar,married,secondary,no,1969,yes,yes,cellular,13,87,1,-1,0,unknown,no
57,technician,married,secondary,no,7554,no,no,telephone,28,141,1,-1,0,unknown,yes
45,management,married,secondary,no,625,no,no,unknown,20,13,3,-1,0,unknown,no
50,blue-collar,married,primary,no,9202,no,no,cellular,18,204,7,-1,0,unknown,no
53,self-employed,married,tertiary,no,730,yes,no,unknown,2,18,1,368,2,failure,no
58,blue-collar,married,primary,no,-91,yes,no,unknown,9,164,5,-1,0,unknown,no
39,entrepreneur,divorced,secondary,no,-271,yes,no,cellular,7,406,1,-1,0,unknown,no
50,blue-collar,divorced,primary,no,388,no,no,cellular,5,701,1,-1,0,unknown,no
30,management,single,tertiary,no,552,yes,no,cellular,5,648,2,-1,0,unknown,no
32,management,divorced,tertiary,no,874,no,no,cellular,12,1282,6,-1,0,unknown,yes
57,management,married,tertiary,no,830,yes,yes,cellular,8,662,1,367,1,success,yes
44,blue-collar,single,primary,no,38,yes,no,cellular,5,157,4,-1,0,unknown,no
30,blue-collar,married,secondary,no,-109,yes,yes,cellular,7,160,4,-1,0,unknown,no
45,technician,married,secondary,no,497,yes,no,cellular,20,72,1,321,2,failure,no
42,self-employed,single,secondary,no,429,no,no,cellular,28,96,2,-1,0,unknown,no
37,admin.,married,secondary,no,5132,no,no,cellular,31,536,8,-1,0,unknown,no
48,management,married,tertiary,no,489,yes,no,unknown,13,60,1,-1,0,unknown,no
59,housemaid,married,primary,no,88,yes,no,cellular,28,63,5,-1,0,unknown,no
40,services,married,secondary,no,1938,no,no,unknown,29,37,1,-1,0,unknown,no
31,services,single,secondary,no,211,no,no,cellular,29,226,2,-1,0,unknown,no
34,technician,single,secondary,no,105,yes,no,cellular,7,146,2,171,3,failure,no
55,services,married,secondary,no,2990,yes,no,cellular,17,83,1,-1,0,unknown,no
30,entrepreneur,married,tertiary,no,3037,yes,no,cellular,15,10,5,175,7,other,no
28,blue-collar,single,primary,no,0,yes,yes,unknown,3,380,4,-1,0,unknown,no
32,management,single,tertiary,no,36,no,no,cellular,28,108,7,-1,0,unknown,no
80,retired,married,primary,no,1021,no,no,telephone,26,37,1,-1,0,unknown,no
40,admin.,married,unknown,no,9110,yes,no,cellular,12,234,6,174,3,failure,no
39,admin.,married,secondary,no,3655,no,no,cellular,20,422,1,-1,0,unknown,no
35,blue-collar,divorced,primary,no,4401,yes,no,cellular,31,465,4,-1,0,unknown,no
40,blue-collar,married,primary,no,328,yes,no,cellular,13,112,1,-1,0,unknown,no
43,management,single,tertiary,no,2081,no,no,cellular,22,554,3,-1,0,unknown,yes
26,blue-collar,single,secondary,no,1,yes,no,cellular,22,36,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,182,no,no,cellular,6,938,2,-1,0,unknown,yes
53,technician,divorced,secondary,yes,-63,no,yes,cellular,4,531,1,-1,0,unknown,no
34,management,married,tertiary,no,402,no,no,cellular,26,147,1,-1,0,unknown,no
41,technician,married,secondary,no,741,yes,no,cellular,6,606,3,335,6,other,no
49,blue-collar,married,primary,no,3478,no,no,cellular,26,165,4,-1,0,unknown,no
44,technician,married,tertiary,no,1454,no,no,unknown,11,156,2,-1,0,unknown,no
33,technician,married,secondary,no,118,yes,no,cellular,29,103,2,-1,0,unknown,no
54,services,divorced,secondary,no,0,no,no,cellular,1,174,1,81,2,success,yes
27,management,single,tertiary,no,522,no,no,cellular,15,79,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,1110,yes,no,telephone,23,329,3,-1,0,unknown,no
76,retired,married,secondary,no,242,no,no,telephone,16,994,3,-1,0,unknown,no
57,admin.,divorced,secondary,no,6157,no,yes,cellular,21,45,2,-1,0,unknown,no
37,unemployed,married,unknown,no,4565,no,no,cellular,4,369,1,-1,0,unknown,no
54,blue-collar,married,primary,no,0,no,no,unknown,16,101,6,-1,0,unknown,no
28,student,single,tertiary,no,3,no,no,cellular,11,135,2,148,1,other,no
32,unemployed,married,tertiary,no,1,no,no,cellular,25,449,2,-1,0,unknown,no
52,technician,married,tertiary,no,876,no,no,cellular,4,601,3,-1,0,unknown,yes
25,technician,single,secondary,no,1833,yes,no,cellular,5,323,2,-1,0,unknown,no
31,technician,single,primary,no,449,yes,no,unknown,28,174,1,-1,0,unknown,no
51,admin.,married,tertiary,no,1463,yes,no,telephone,23,185,1,-1,0,unknown,no
42,admin.,divorced,secondary,no,24,yes,no,cellular,6,219,2,-1,0,unknown,no
31,technician,married,tertiary,no,3382,no,no,cellular,30,739,1,-1,0,unknown,yes
46,services,married,secondary,no,0,yes,no,cellular,22,154,1,124,1,other,no
53,blue-collar,married,secondary,no,359,no,yes,unknown,8,238,8,-1,0,unknown,no
59,housemaid,divorced,primary,no,259,no,no,cellular,31,166,4,-1,0,unknown,no
30,self-employed,single,secondary,no,192,no,no,cellular,22,423,1,-1,0,unknown,no
46,blue-collar,single,secondary,no,332,no,no,cellular,30,11,4,-1,0,unknown,no
36,technician,married,secondary,no,110,no,no,cellular,18,80,4,-1,0,unknown,no
60,unemployed,married,primary,no,26,yes,no,unknown,16,196,6,-1,0,unknown,no
42,admin.,single,unknown,no,297,yes,no,unknown,29,106,1,-1,0,unknown,no
59,technician,married,secondary,no,259,no,no,cellular,18,224,1,-1,0,unknown,yes
33,management,married,tertiary,no,1388,yes,no,cellular,10,280,1,89,2,failure,no
32,technician,married,secondary,no,444,no,no,cellular,29,63,2,-1,0,unknown,no
60,admin.,married,unknown,no,2667,yes,no,unknown,15,140,1,-1,0,unknown,no
40,housemaid,married,secondary,no,84,yes,yes,unknown,12,230,7,-1,0,unknown,no
27,student,single,secondary,no,16173,yes,no,unknown,28,489,1,-1,0,unknown,no
37,technician,married,secondary,no,1328,yes,no,cellular,14,201,3,-1,0,unknown,no
39,admin.,married,secondary,no,-650,no,no,cellular,15,123,2,364,1,failure,no
38,blue-collar,single,primary,no,-100,yes,no,unknown,21,189,2,-1,0,unknown,no
51,management,married,tertiary,no,4,yes,no,cellular,21,58,2,-1,0,unknown,no
56,retired,married,secondary,no,3690,yes,yes,unknown,16,178,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,965,yes,no,cellular,20,372,2,332,2,other,no
40,admin.,married,unknown,no,3557,yes,no,unknown,29,332,1,-1,0,unknown,no
33,management,married,tertiary,no,1778,no,no,cellular,26,134,1,103,1,success,no
55,blue-collar,married,primary,no,332,yes,no,unknown,8,318,2,-1,0,unknown,no
55,retired,married,primary,no,3876,no,no,cellular,21,54,1,-1,0,unknown,no
47,management,single,tertiary,no,311,yes,yes,cellular,9,255,3,378,2,failure,no
37,entrepreneur,married,tertiary,no,264,yes,yes,unknown,16,220,1,-1,0,unknown,no
41,admin.,single,secondary,no,224,yes,no,cellular,12,22,8,-1,0,unknown,no
40,admin.,single,secondary,no,576,yes,yes,cellular,20,114,3,-1,0,unknown,no
46,blue-collar,single,secondary,no,152,yes,no,unknown,8,33,4,-1,0,unknown,no
30,blue-collar,single,primary,no,1395,yes,no,cellular,21,569,1,175,3,other,no
51,blue-collar,married,secondary,no,701,yes,no,unknown,15,1051,3,-1,0,unknown,no
27,blue-collar,single,secondary,no,3792,no,no,cellular,22,279,2,-1,0,unknown,yes
43,management,divorced,tertiary,no,9,yes,no,cellular,26,89,5,401,1,failure,no
37,services,married,secondary,no,4017,no,no,cellular,16,156,1,-1,0,unknown,yes
56,services,married,secondary,no,1150,no,yes,cellular,17,107,1,117,3,failure,no
35,management,married,tertiary,no,1613,yes,no,cellular,18,95,1,-1,0,unknown,no
52,housemaid,married,primary,no,256,no,no,cellular,6,137,1,-1,0,unknown,no
53,admin.,married,secondary,no,614,yes,no,unknown,28,126,2,-1,0,unknown,no
36,management,divorced,tertiary,no,668,yes,no,cellular,5,623,1,-1,0,unknown,no
26,management,single,tertiary,no,0,no,yes,cellular,2,145,1,199,1,failure,no
37,technician,married,secondary,no,0,no,no,cellular,5,409,1,-1,0,unknown,no
48,unemployed,divorced,secondary,no,583,yes,no,cellular,11,68,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,cellular,8,254,2,361,8,other,no
36,self-employed,single,secondary,no,3670,yes,no,unknown,29,617,2,-1,0,unknown,no
31,admin.,single,primary,no,-263,yes,no,unknown,3,208,1,-1,0,unknown,no
28,technician,single,secondary,no,1581,no,yes,cellular,7,576,2,-1,0,unknown,no
32,admin.,married,secondary,no,167,yes,no,cellular,30,103,6,-1,0,unknown,no
53,technician,married,tertiary,no,2557,no,no,cellular,29,95,4,182,7,success,no
61,management,married,secondary,no,985,no,no,cellular,18,998,6,-1,0,unknown,yes
56,management,married,unknown,no,4623,no,no,cellular,25,305,1,192,1,success,yes
44,management,divorced,tertiary,no,213,yes,no,cellular,20,65,2,-1,0,unknown,no
42,technician,single,secondary,no,0,yes,no,unknown,6,293,1,-1,0,unknown,no
33,unemployed,married,secondary,no,-131,yes,yes,unknown,9,145,2,-1,0,unknown,no
38,management,single,tertiary,no,-119,yes,no,cellular,14,185,1,-1,0,unknown,no
43,blue-collar,married,primary,no,18,yes,no,cellular,14,131,2,370,3,other,no
34,technician,divorced,secondary,no,89,yes,no,unknown,27,101,5,-1,0,unknown,no
38,admin.,married,secondary,no,76,no,no,cellular,20,129,1,-1,0,unknown,no
40,blue-collar,married,primary,no,-310,yes,yes,cellular,26,133,2,363,5,failure,no
50,management,married,secondary,no,633,no,yes,telephone,17,302,1,111,6,failure,no
56,management,divorced,tertiary,no,1654,yes,no,cellular,24,335,2,-1,0,unknown,no
30,technician,single,secondary,no,3096,yes,no,cellular,11,272,4,-1,0,unknown,no
49,technician,married,secondary,no,12531,no,no,cellular,13,77,8,-1,0,unknown,no
92,retired,married,unknown,no,775,no,no,cellular,22,313,3,-1,0,unknown,yes
38,blue-collar,married,secondary,no,0,no,no,unknown,6,361,1,-1,0,unknown,no
36,technician,married,tertiary,no,341,no,no,cellular,13,282,1,-1,0,unknown,yes
33,services,married,secondary,no,386,no,no,cellular,12,317,1,181,5,success,yes
60,admin.,married,secondary,no,106,no,no,cellular,21,216,3,91,1,success,yes
29,services,single,secondary,no,102,no,no,cellular,11,111,1,210,4,failure,no
49,management,married,secondary,no,601,no,no,cellular,20,278,6,-1,0,unknown,no
34,blue-collar,married,primary,no,500,yes,no,cellular,18,240,2,182,1,failure,no
39,technician,married,tertiary,no,508,no,no,cellular,2,154,3,-1,0,unknown,no
46,technician,divorced,tertiary,no,0,no,no,cellular,28,1199,2,-1,0,unknown,yes
29,services,single,primary,no,339,no,no,unknown,4,1576,3,-1,0,unknown,yes
25,services,single,secondary,no,-352,no,no,cellular,15,246,1,-1,0,unknown,no
35,unemployed,single,tertiary,no,4959,no,no,cellular,29,91,2,-1,0,unknown,no
33,technician,married,tertiary,no,1699,no,no,cellular,6,178,2,94,1,success,yes
40,services,married,secondary,no,251,yes,no,cellular,30,153,6,-1,0,unknown,no
33,admin.,married,secondary,no,89,no,no,telephone,10,524,3,-1,0,unknown,no
36,blue-collar,single,secondary,no,284,no,no,unknown,9,114,1,-1,0,unknown,no
51,management,married,tertiary,no,-321,no,no,cellular,6,470,2,9,2,other,no
31,technician,single,secondary,no,1282,no,no,cellular,12,144,1,460,2,failure,no
58,management,married,tertiary,no,107,yes,no,unknown,3,55,1,-1,0,unknown,no
30,blue-collar,married,primary,no,145,yes,no,unknown,7,299,2,-1,0,unknown,no
53,unemployed,divorced,secondary,no,0,no,no,unknown,20,101,2,-1,0,unknown,no
54,unemployed,married,secondary,no,582,yes,no,cellular,15,693,5,372,2,failure,yes
56,management,married,primary,no,-155,yes,no,cellular,17,282,1,-1,0,unknown,no
34,technician,married,secondary,no,1795,yes,no,cellular,29,201,2,-1,0,unknown,no
33,blue-collar,married,primary,no,80,yes,no,cellular,18,126,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,0,yes,no,cellular,13,57,5,349,1,other,no
33,services,single,secondary,no,1940,yes,no,cellular,17,239,3,329,2,failure,no
39,housemaid,married,secondary,no,1029,yes,yes,cellular,23,133,3,-1,0,unknown,no
55,unknown,married,tertiary,no,0,no,no,unknown,5,38,1,-1,0,unknown,no
42,technician,divorced,primary,no,5076,yes,no,cellular,7,99,1,251,2,other,no
41,management,married,tertiary,no,20,yes,no,cellular,17,99,1,151,2,failure,no
40,technician,married,secondary,no,372,yes,no,cellular,21,365,1,100,2,failure,no
33,blue-collar,married,secondary,no,202,yes,no,cellular,17,377,1,-1,0,unknown,no
38,admin.,single,secondary,no,100,yes,no,unknown,7,786,1,-1,0,unknown,yes
54,self-employed,married,tertiary,no,542,no,no,telephone,6,48,5,-1,0,unknown,no
34,blue-collar,married,secondary,no,2308,yes,no,unknown,7,1062,1,-1,0,unknown,no
82,unknown,divorced,unknown,no,0,no,no,telephone,9,277,5,-1,0,unknown,no
33,management,single,tertiary,yes,-5,no,no,cellular,18,127,4,-1,0,unknown,no
50,admin.,single,secondary,no,2252,no,no,cellular,30,652,2,-1,0,unknown,yes
69,technician,married,secondary,no,2661,no,no,cellular,1,925,1,187,3,other,no
37,entrepreneur,married,tertiary,no,1649,no,yes,cellular,1,140,3,-1,0,unknown,yes
32,services,married,secondary,no,386,no,no,cellular,30,222,1,-1,0,unknown,no
35,management,single,tertiary,no,1891,yes,no,cellular,3,188,3,270,5,failure,no
52,retired,married,primary,no,752,yes,no,telephone,12,339,4,347,2,failure,no
35,services,single,secondary,no,-437,yes,no,unknown,3,43,5,-1,0,unknown,no
37,management,single,tertiary,no,553,no,no,cellular,12,63,2,-1,0,unknown,no
31,blue-collar,married,secondary,no,92,yes,no,telephone,29,23,1,-1,0,unknown,no
47,blue-collar,married,primary,no,643,yes,no,unknown,20,18,6,-1,0,unknown,no
39,management,married,tertiary,no,429,no,no,cellular,18,80,6,-1,0,unknown,no
31,admin.,single,secondary,no,476,no,no,cellular,9,284,2,-1,0,unknown,no
52,management,married,tertiary,no,0,yes,no,cellular,9,197,1,-1,0,unknown,no
33,admin.,married,secondary,no,1737,no,no,cellular,14,228,2,106,2,failure,no
24,services,married,tertiary,no,0,yes,no,unknown,27,299,1,-1,0,unknown,no
36,services,single,secondary,no,99,no,no,unknown,17,256,9,-1,0,unknown,no
36,unemployed,married,secondary,no,533,yes,no,cellular,2,619,1,272,1,failure,no
51,technician,married,secondary,no,52,no,no,cellular,13,114,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,-237,yes,yes,cellular,20,379,3,320,2,other,no
49,technician,divorced,secondary,no,-236,yes,no,unknown,26,204,2,-1,0,unknown,no
45,management,married,tertiary,no,199,no,no,unknown,19,95,5,-1,0,unknown,no
43,technician,married,secondary,no,236,no,no,unknown,17,169,4,-1,0,unknown,no
56,retired,married,primary,no,0,no,no,unknown,11,188,2,-1,0,unknown,no
31,admin.,married,tertiary,no,1144,yes,yes,cellular,17,89,1,-1,0,unknown,no
